"id","code"
3614,"55250"
3615,"77059"
3616,"26742"
3617,"68440"
3618,"50980"
3619,"76940"
3620,"33010"
3621,"42106"
3622,"92975"
3623,"90960"
3624,"40801"
3625,"51715"
3626,"21346"
3627,"29838"
3628,"35092"
3629,"41120"
3630,"35540"
3631,"62148"
3632,"67218"
3633,"57330"
3634,"74410"
3635,"27635"
3636,"33969"
3637,"75561"
3638,"28456"
3639,"31239"
3640,"74740"
3641,"67922"
3642,"51925"
3643,"78075"
3644,"21345"
3645,"57220"
3646,"67107"
3647,"75894"
3648,"77333"
3649,"78483"
3650,"89230"
3651,"59200"
3652,"21325"
3653,"95812"
3654,"50340"
3655,"35571"
3656,"29827"
3657,"28232"
3658,"55120"
3659,"35021"
3660,"56631"
3661,"99355"
3662,"11760"
3663,"63064"
3664,"56637"
3665,"27685"
3666,"67971"
3667,"62284"
3668,"11644"
3669,"15830"
3670,"21209"
3671,"61340"
3672,"20250"
3673,"20974"
3674,"60271"
3675,"15820"
3676,"43278"
3677,"28515"
3678,"59070"
3679,"32800"
3680,"45320"
3681,"27637"
3682,"62005"
3683,"21408"
3684,"92604"
3685,"25425"
3686,"69501"
3687,"93640"
3688,"28160"
3689,"33213"
3690,"43773"
3691,"94004"
3692,"77001"
3693,"62264"
3694,"71034"
3695,"27405"
3696,"15135"
3697,"51610"
3698,"93702"
3699,"88344"
3700,"90792"
3701,"21183"
3702,"21081"
3703,"68700"
3704,"95970"
3705,"90472"
3706,"26727"
3707,"52500"
3708,"99221"
3709,"49654"
3710,"33226"
3711,"27886"
3712,"32482"
3713,"23066"
3714,"50060"
3715,"51729"
3716,"33820"
3717,"62145"
3718,"73090"
3719,"53621"
3720,"76886"
3721,"58673"
3722,"23550"
3723,"67820"
3724,"31085"
3725,"25685"
3726,"32562"
3727,"24134"
3728,"59515"
3729,"59820"
3730,"61635"
3731,"G9482"
3732,"23335"
3733,"69930"
3734,"88300"
3735,"50320"
3736,"75809"
3737,"21029"
3738,"62325"
3739,"78630"
3740,"31086"
3741,"31090"
3742,"92544"
3743,"36013"
3744,"97537"
3745,"45130"
3746,"43248"
3747,"57307"
3748,"70545"
3749,"27810"
3750,"19020"
3751,"31051"
3752,"38746"
3753,"G9685"
3754,"21116"
3755,"86153"
3756,"41100"
3757,"32400"
3758,"50328"
3759,"25393"
3760,"27786"
3761,"33965"
3762,"61797"
3763,"70482"
3764,"78452"
3765,"11444"
3766,"26645"
3767,"23350"
3768,"34203"
3769,"19105"
3770,"55200"
3771,"64569"
3772,"42408"
3773,"38120"
3774,"17000"
3775,"46751"
3776,"22632"
3777,"35500"
3778,"22556"
3779,"88362"
3780,"22856"
3781,"48102"
3782,"75880"
3783,"92564"
3784,"30905"
3785,"53270"
3786,"67010"
3787,"95905"
3788,"54125"
3789,"63011"
3790,"49421"
3791,"32100"
3792,"67914"
3793,"35509"
3794,"11008"
3795,"42104"
3796,"92228"
3797,"68705"
3798,"74340"
3799,"62326"
3800,"28260"
3801,"35372"
3802,"11721"
3803,"63278"
3804,"95869"
3805,"15758"
3806,"36450"
3807,"61480"
3808,"77427"
3809,"25927"
3810,"63066"
3811,"97112"
3812,"31625"
3813,"77318"
3814,"35246"
3815,"51880"
3816,"67041"
3817,"45135"
3818,"28665"
3819,"30901"
3820,"92986"
3821,"85576"
3822,"88342"
3823,"54405"
3824,"37761"
3825,"54360"
3826,"25263"
3827,"63306"
3828,"95180"
3829,"26357"
3830,"78635"
3831,"11400"
3832,"86334"
3833,"55600"
3834,"44389"
3835,"23620"
3836,"25526"
3837,"61322"
3838,"28455"
3839,"92132"
3840,"19366"
3841,"28755"
3842,"25909"
3843,"42505"
3844,"78185"
3845,"23395"
3846,"31256"
3847,"59140"
3848,"92571"
3849,"64872"
3850,"75833"
3851,"33768"
3852,"57415"
3853,"40830"
3854,"39501"
3855,"33474"
3856,"57452"
3857,"25350"
3858,"63252"
3859,"63290"
3860,"77261"
3861,"27687"
3862,"45114"
3863,"47300"
3864,"53660"
3865,"78812"
3866,"33767"
3867,"64517"
3868,"G0141"
3869,"33516"
3870,"27762"
3871,"64897"
3872,"73615"
3873,"61500"
3874,"64620"
3875,"23585"
3876,"14302"
3877,"17273"
3878,"26445"
3879,"27257"
3880,"95874"
3881,"62360"
3882,"57288"
3883,"G0247"
3884,"29355"
3885,"96116"
3886,"43252"
3887,"25624"
3888,"20979"
3889,"78120"
3890,"49904"
3891,"92933"
3892,"11602"
3893,"66710"
3894,"95144"
3895,"21356"
3896,"23333"
3897,"43282"
3898,"68500"
3899,"94452"
3900,"64809"
3901,"70548"
3902,"46754"
3903,"66630"
3904,"61510"
3905,"77021"
3906,"22854"
3907,"33755"
3908,"77084"
3909,"19301"
3910,"36830"
3911,"13133"
3912,"20816"
3913,"32661"
3914,"61330"
3915,"61608"
3916,"96413"
3917,"99222"
3918,"21465"
3919,"42225"
3920,"94645"
3921,"23532"
3922,"23040"
3923,"27602"
3924,"48146"
3925,"99358"
3926,"62323"
3927,"55831"
3928,"92311"
3929,"G6015"
3930,"67840"
3931,"27524"
3932,"30450"
3933,"73725"
3934,"28450"
3935,"78473"
3936,"76604"
3937,"11970"
3938,"G0108"
3939,"77072"
3940,"47553"
3941,"27827"
3942,"27067"
3943,"30210"
3944,"65865"
3945,"76376"
3946,"62322"
3947,"33503"
3948,"21127"
3949,"35271"
3950,"54450"
3951,"67908"
3952,"31510"
3953,"31626"
3954,"74010"
3955,"23174"
3956,"28020"
3957,"33916"
3958,"24164"
3959,"20937"
3960,"63251"
3961,"32557"
3962,"43212"
3963,"35355"
3964,"43775"
3965,"90834"
3966,"33778"
3967,"77767"
3968,"15953"
3969,"22207"
3970,"52290"
3971,"36835"
3972,"30430"
3973,"23410"
3974,"36252"
3975,"33330"
3976,"74300"
3977,"75984"
3978,"71015"
3979,"91013"
3980,"42100"
3981,"22220"
3982,"38765"
3983,"26428"
3984,"70360"
3985,"28725"
3986,"96361"
3987,"25210"
3988,"96118"
3989,"38790"
3990,"45541"
3991,"27641"
3992,"43405"
3993,"60540"
3994,"49424"
3995,"31288"
3996,"33822"
3997,"34804"
3998,"65710"
3999,"50575"
4000,"21146"
4001,"74240"
4002,"29580"
4003,"26561"
4004,"93797"
4005,"47460"
4006,"59000"
4007,"77073"
4008,"26605"
4009,"35522"
4010,"11401"
4011,"33507"
4012,"45160"
4013,"33413"
4014,"38740"
4015,"43831"
4016,"93352"
4017,"54415"
4018,"50389"
4019,"57800"
4020,"69150"
4021,"76975"
4022,"95875"
4023,"26116"
4024,"29902"
4025,"37220"
4026,"35510"
4027,"97597"
4028,"78725"
4029,"24435"
4030,"26410"
4031,"25320"
4032,"61697"
4033,"64484"
4034,"69990"
4035,"77012"
4036,"28054"
4037,"28890"
4038,"64508"
4039,"33011"
4040,"70488"
4041,"46258"
4042,"21685"
4043,"64714"
4044,"27110"
4045,"64726"
4046,"24140"
4047,"37228"
4048,"67255"
4049,"75565"
4050,"68720"
4051,"77321"
4052,"63170"
4053,"91010"
4054,"49590"
4055,"92960"
4056,"44146"
4057,"61711"
4058,"97113"
4059,"29065"
4060,"54348"
4061,"22102"
4062,"57400"
4063,"64786"
4064,"35001"
4065,"58958"
4066,"70260"
4067,"74420"
4068,"95147"
4069,"69905"
4070,"99472"
4071,"12035"
4072,"26480"
4073,"57311"
4074,"75733"
4075,"50782"
4076,"58800"
4077,"66850"
4078,"78806"
4079,"94664"
4080,"64744"
4081,"20924"
4082,"73020"
4083,"69603"
4084,"93615"
4085,"28340"
4086,"93024"
4087,"74022"
4088,"40840"
4089,"42220"
4090,"50572"
4091,"57558"
4092,"19325"
4093,"69950"
4094,"25905"
4095,"64704"
4096,"30310"
4097,"58957"
4098,"64455"
4099,"69550"
4100,"25375"
4101,"78709"
4102,"50820"
4103,"51590"
4104,"94690"
4105,"G0426"
4106,"20550"
4107,"67550"
4108,"45378"
4109,"29530"
4110,"34502"
4111,"21048"
4112,"44010"
4113,"57135"
4114,"25545"
4115,"25295"
4116,"61860"
4117,"57540"
4118,"67115"
4119,"11983"
4120,"64505"
4121,"92567"
4122,"G6004"
4123,"32491"
4124,"43337"
4125,"52240"
4126,"66183"
4127,"15835"
4128,"49084"
4129,"50760"
4130,"30903"
4131,"24420"
4132,"78458"
4133,"25430"
4134,"72270"
4135,"27727"
4136,"23505"
4137,"64861"
4138,"25066"
4139,"50660"
4140,"26841"
4141,"43200"
4142,"11750"
4143,"52353"
4144,"15050"
4145,"35654"
4146,"88371"
4147,"G0276"
4148,"20969"
4149,"33886"
4150,"19283"
4151,"67113"
4152,"33764"
4153,"56633"
4154,"29040"
4155,"33510"
4156,"27450"
4157,"99204"
4158,"34151"
4159,"47382"
4160,"75803"
4161,"78121"
4162,"92616"
4163,"65779"
4164,"21620"
4165,"97750"
4166,"27707"
4167,"41530"
4168,"96420"
4169,"58145"
4170,"95833"
4171,"15836"
4172,"73080"
4173,"73610"
4174,"44365"
4175,"64755"
4176,"23485"
4177,"73590"
4178,"76811"
4179,"27884"
4180,"26060"
4181,"58750"
4182,"90473"
4183,"35697"
4184,"27725"
4185,"75746"
4186,"22214"
4187,"88377"
4188,"25337"
4189,"27766"
4190,"47015"
4191,"21268"
4192,"57295"
4193,"32609"
4194,"45800"
4195,"63267"
4196,"28302"
4197,"67850"
4198,"27496"
4199,"36160"
4200,"93530"
4201,"62294"
4202,"66605"
4203,"25690"
4204,"28022"
4205,"53450"
4206,"63308"
4207,"22114"
4208,"64783"
4209,"17360"
4210,"61107"
4211,"73110"
4212,"76800"
4213,"25600"
4214,"55725"
4215,"78803"
4216,"26530"
4217,"92283"
4218,"29856"
4219,"29887"
4220,"51605"
4221,"60300"
4222,"20100"
4223,"21501"
4224,"92317"
4225,"29835"
4226,"32215"
4227,"61585"
4228,"96406"
4229,"44603"
4230,"21025"
4231,"92937"
4232,"64746"
4233,"51040"
4234,"42720"
4235,"92568"
4236,"24582"
4237,"27356"
4238,"27025"
4239,"31541"
4240,"44211"
4241,"63200"
4242,"61541"
4243,"29916"
4244,"35141"
4245,"62194"
4246,"73560"
4247,"93314"
4248,"54505"
4249,"63620"
4250,"70498"
4251,"96523"
4252,"19110"
4253,"50551"
4254,"21046"
4255,"72084"
4256,"93227"
4257,"21084"
4258,"50365"
4259,"44605"
4260,"54162"
4261,"95808"
4262,"23700"
4263,"91037"
4264,"73223"
4265,"44379"
4266,"27364"
4267,"40819"
4268,"67121"
4269,"28285"
4270,"63268"
4271,"38308"
4272,"11646"
4273,"44345"
4274,"23552"
4275,"49557"
4276,"58670"
4277,"17314"
4278,"41874"
4279,"63744"
4280,"67145"
4281,"96003"
4282,"51060"
4283,"24430"
4284,"53080"
4285,"35216"
4286,"54417"
4287,"37223"
4288,"46748"
4289,"25136"
4290,"25248"
4291,"27507"
4292,"30140"
4293,"67332"
4294,"78740"
4295,"95865"
4296,"69662"
4297,"54111"
4298,"93653"
4299,"31237"
4300,"36440"
4301,"99291"
4302,"27535"
4303,"27648"
4304,"96369"
4305,"70210"
4306,"11740"
4307,"75957"
4308,"35241"
4309,"44604"
4310,"52327"
4311,"72110"
4312,"61550"
4313,"35881"
4314,"42953"
4315,"92620"
4316,"26358"
4317,"G0503"
4318,"70544"
4319,"10120"
4320,"28104"
4321,"77063"
4322,"96373"
4323,"15935"
4324,"G0127"
4325,"35305"
4326,"11604"
4327,"33225"
4328,"54200"
4329,"26568"
4330,"35606"
4331,"41009"
4332,"43410"
4333,"64837"
4334,"69715"
4335,"G0329"
4336,"27093"
4337,"27290"
4338,"61557"
4339,"50562"
4340,"93225"
4341,"61613"
4342,"26121"
4343,"54550"
4344,"21083"
4345,"38220"
4346,"73201"
4347,"27036"
4348,"33513"
4349,"45990"
4350,"27070"
4351,"33889"
4352,"11200"
4353,"23146"
4354,"25077"
4355,"58400"
4356,"43260"
4357,"14061"
4358,"31576"
4359,"70380"
4360,"92998"
4361,"40812"
4362,"27395"
4363,"32097"
4364,"61864"
4365,"26860"
4366,"11640"
4367,"93562"
4368,"24505"
4369,"35331"
4370,"26517"
4371,"26542"
4372,"37221"
4373,"47539"
4374,"93610"
4375,"26541"
4376,"32654"
4377,"49587"
4378,"49205"
4379,"10030"
4380,"69502"
4381,"62121"
4382,"21320"
4383,"33722"
4384,"12051"
4385,"94680"
4386,"43753"
4387,"23660"
4388,"G0130"
4389,"G0206"
4390,"31255"
4391,"31546"
4392,"67923"
4393,"34471"
4394,"78012"
4395,"36575"
4396,"46753"
4397,"40761"
4398,"64585"
4399,"22328"
4400,"24300"
4401,"95870"
4402,"G9481"
4403,"59620"
4404,"99356"
4405,"71130"
4406,"12014"
4407,"54336"
4408,"95955"
4409,"37788"
4410,"48540"
4411,"57500"
4412,"27134"
4413,"57180"
4414,"93563"
4415,"61543"
4416,"76819"
4417,"75574"
4418,"88360"
4419,"27240"
4420,"92312"
4421,"33982"
4422,"58293"
4423,"27882"
4424,"50230"
4425,"66940"
4426,"96570"
4427,"93503"
4428,"76641"
4429,"42972"
4430,"74261"
4431,"49492"
4432,"33512"
4433,"70332"
4434,"72194"
4435,"58267"
4436,"64445"
4437,"27626"
4438,"76120"
4439,"11921"
4440,"58152"
4441,"15832"
4442,"47780"
4443,"35563"
4444,"77280"
4445,"25440"
4446,"31624"
4447,"50370"
4448,"35091"
4449,"27045"
4450,"21080"
4451,"86327"
4452,"96935"
4453,"31254"
4454,"55845"
4455,"59855"
4456,"63685"
4457,"28360"
4458,"43500"
4459,"23334"
4460,"93564"
4461,"28043"
4462,"45805"
4463,"26499"
4464,"63302"
4465,"64818"
4466,"13151"
4467,"65110"
4468,"68040"
4469,"20101"
4470,"26390"
4471,"38780"
4472,"56420"
4473,"29581"
4474,"G0289"
4475,"44316"
4476,"33966"
4477,"24931"
4478,"28345"
4479,"57310"
4480,"15100"
4481,"27269"
4482,"57022"
4483,"92250"
4484,"93644"
4485,"27889"
4486,"31276"
4487,"52441"
4488,"33508"
4489,"33736"
4490,"28060"
4491,"43510"
4492,"67974"
4493,"33217"
4494,"33259"
4495,"35761"
4496,"29862"
4497,"62000"
4498,"12055"
4499,"30220"
4500,"10180"
4501,"23180"
4502,"28306"
4503,"21555"
4504,"44680"
4505,"17270"
4506,"47600"
4507,"11624"
4508,"19100"
4509,"21077"
4510,"38102"
4511,"27334"
4512,"47715"
4513,"58570"
4514,"78320"
4515,"28200"
4516,"21338"
4517,"21421"
4518,"27665"
4519,"77610"
4520,"23145"
4521,"95961"
4522,"57520"
4523,"98942"
4524,"33250"
4525,"15151"
4526,"33320"
4527,"26111"
4528,"42900"
4529,"78708"
4530,"21026"
4531,"63086"
4532,"27365"
4533,"67505"
4534,"25431"
4535,"25444"
4536,"92522"
4537,"95251"
4538,"57156"
4539,"73503"
4540,"35525"
4541,"64772"
4542,"93050"
4543,"75831"
4544,"43621"
4545,"63101"
4546,"47533"
4547,"27357"
4548,"76827"
4549,"47543"
4550,"23931"
4551,"58573"
4552,"64820"
4553,"76100"
4554,"46045"
4555,"54340"
4556,"44180"
4557,"99479"
4558,"35516"
4559,"53431"
4560,"14000"
4561,"44120"
4562,"57155"
4563,"27151"
4564,"64766"
4565,"27715"
4566,"32653"
4567,"44310"
4568,"33781"
4569,"60270"
4570,"64718"
4571,"33665"
4572,"46255"
4573,"27645"
4574,"37187"
4575,"25525"
4576,"26478"
4577,"20920"
4578,"93000"
4579,"46270"
4580,"57267"
4581,"36620"
4582,"46050"
4583,"74182"
4584,"40814"
4585,"50930"
4586,"61154"
4587,"61770"
4588,"27442"
4589,"24075"
4590,"35102"
4591,"96446"
4592,"27540"
4593,"29863"
4594,"54437"
4595,"61782"
4596,"57510"
4597,"32666"
4598,"59841"
4599,"15837"
4600,"43847"
4601,"67911"
4602,"11770"
4603,"23545"
4604,"27248"
4605,"35612"
4606,"15241"
4607,"33366"
4608,"21155"
4609,"36566"
4610,"40808"
4611,"22310"
4612,"95938"
4613,"22853"
4614,"92950"
4615,"G0427"
4616,"41112"
4617,"59610"
4618,"49405"
4619,"22842"
4620,"66720"
4621,"93316"
4622,"33523"
4623,"24576"
4624,"43264"
4625,"49082"
4626,"58552"
4627,"68326"
4628,"43270"
4629,"99170"
4630,"32650"
4631,"G0246"
4632,"28226"
4633,"67340"
4634,"78801"
4635,"25215"
4636,"93612"
4637,"26820"
4638,"90853"
4639,"30620"
4640,"27301"
4641,"78761"
4642,"38221"
4643,"24930"
4644,"77081"
4645,"50405"
4646,"43180"
4647,"61703"
4648,"55873"
4649,"61460"
4650,"69433"
4651,"65155"
4652,"67450"
4653,"65730"
4654,"17110"
4655,"25078"
4656,"74713"
4657,"43757"
4658,"34401"
4659,"22634"
4660,"46742"
4661,"61582"
4662,"29907"
4663,"93623"
4664,"30580"
4665,"31081"
4666,"99310"
4667,"49652"
4668,"50290"
4669,"93453"
4670,"G0413"
4671,"35632"
4672,"44300"
4673,"35022"
4674,"72050"
4675,"77372"
4676,"77761"
4677,"92265"
4678,"43284"
4679,"G0372"
4680,"25565"
4681,"93631"
4682,"21206"
4683,"46740"
4684,"27235"
4685,"99460"
4686,"54420"
4687,"55040"
4688,"90847"
4689,"32098"
4690,"43772"
4691,"24301"
4692,"27472"
4693,"33272"
4694,"95783"
4695,"21387"
4696,"97530"
4697,"28193"
4698,"92002"
4699,"50395"
4700,"24065"
4701,"27057"
4702,"43274"
4703,"65900"
4704,"64553"
4705,"93040"
4706,"50081"
4707,"11451"
4708,"65781"
4709,"67973"
4710,"44346"
4711,"44820"
4712,"42145"
4713,"95079"
4714,"36515"
4715,"57230"
4716,"78315"
4717,"19396"
4718,"61692"
4719,"93285"
4720,"51860"
4721,"50130"
4722,"36514"
4723,"24344"
4724,"95052"
4725,"36597"
4726,"11719"
4727,"70559"
4728,"20225"
4729,"21180"
4730,"92240"
4731,"69120"
4732,"44145"
4733,"76812"
4734,"67346"
4735,"57291"
4736,"21125"
4737,"25609"
4738,"25301"
4739,"21235"
4740,"33215"
4741,"22857"
4742,"61567"
4743,"69745"
4744,"51798"
4745,"24073"
4746,"27286"
4747,"62200"
4748,"64836"
4749,"31634"
4750,"52276"
4751,"31560"
4752,"31775"
4753,"53444"
4754,"44370"
4755,"78453"
4756,"70460"
4757,"43340"
4758,"27591"
4759,"46070"
4760,"56515"
4761,"27566"
4762,"41000"
4763,"58662"
4764,"13160"
4765,"31545"
4766,"35266"
4767,"57423"
4768,"25100"
4769,"31375"
4770,"50220"
4771,"G0365"
4772,"95806"
4773,"57550"
4774,"20552"
4775,"47535"
4776,"25445"
4777,"75625"
4778,"50715"
4779,"24136"
4780,"27695"
4781,"G0106"
4782,"23630"
4783,"92520"
4784,"33986"
4785,"38900"
4786,"33224"
4787,"33422"
4788,"11462"
4789,"33968"
4790,"93325"
4791,"40842"
4792,"75559"
4793,"92547"
4794,"36011"
4795,"53275"
4796,"67318"
4797,"11441"
4798,"70336"
4799,"61601"
4800,"27345"
4801,"30124"
4802,"61885"
4803,"99284"
4804,"64898"
4805,"31525"
4806,"55920"
4807,"67710"
4808,"22847"
4809,"64788"
4810,"35686"
4811,"43246"
4812,"58600"
4813,"67110"
4814,"27532"
4815,"36906"
4816,"G0403"
4817,"78272"
4818,"G0502"
4819,"37140"
4820,"99155"
4821,"27284"
4822,"33025"
4823,"11900"
4824,"88346"
4825,"G0166"
4826,"35341"
4827,"27625"
4828,"76881"
4829,"70355"
4830,"91030"
4831,"36015"
4832,"60260"
4833,"30420"
4834,"52345"
4835,"78205"
4836,"92284"
4837,"25300"
4838,"25335"
4839,"37222"
4840,"33732"
4841,"76941"
4842,"77771"
4843,"24575"
4844,"92997"
4845,"50686"
4846,"54324"
4847,"78807"
4848,"43820"
4849,"21246"
4850,"27605"
4851,"33670"
4852,"95956"
4853,"14350"
4854,"27696"
4855,"37227"
4856,"23400"
4857,"28102"
4858,"78451"
4859,"63663"
4860,"26641"
4861,"49441"
4862,"95991"
4863,"11004"
4864,"65114"
4865,"78804"
4866,"50384"
4867,"66985"
4868,"69535"
4869,"97598"
4870,"61321"
4871,"34830"
4872,"23655"
4873,"47552"
4874,"26686"
4875,"72190"
4876,"77263"
4877,"70551"
4878,"31536"
4879,"38101"
4880,"54535"
4881,"95803"
4882,"27656"
4883,"32669"
4884,"46220"
4885,"93890"
4886,"35151"
4887,"61702"
4888,"26596"
4889,"48150"
4890,"93923"
4891,"23600"
4892,"51700"
4893,"22226"
4894,"58952"
4895,"44320"
4896,"21925"
4897,"21147"
4898,"68325"
4899,"54163"
4900,"23650"
4901,"27138"
4902,"35616"
4903,"20692"
4904,"75825"
4905,"92542"
4906,"46710"
4907,"27295"
4908,"70150"
4909,"21210"
4910,"45317"
4911,"92617"
4912,"47000"
4913,"25260"
4914,"49400"
4915,"61596"
4916,"20220"
4917,"71111"
4918,"45303"
4919,"93295"
4920,"15757"
4921,"33617"
4922,"65260"
4923,"29010"
4924,"64555"
4925,"76705"
4926,"99217"
4927,"59851"
4928,"34101"
4929,"15941"
4930,"88305"
4931,"21244"
4932,"26130"
4933,"93609"
4934,"57150"
4935,"77293"
4936,"67801"
4937,"15922"
4938,"64611"
4939,"33020"
4940,"27041"
4941,"93978"
4942,"78015"
4943,"63030"
4944,"11422"
4945,"86490"
4946,"38305"
4947,"33766"
4948,"40843"
4949,"63276"
4950,"93580"
4951,"90968"
4952,"37605"
4953,"57111"
4954,"64630"
4955,"53448"
4956,"42280"
4957,"77074"
4958,"78216"
4959,"33984"
4960,"37249"
4961,"78466"
4962,"27630"
4963,"72120"
4964,"27001"
4965,"46706"
4966,"23044"
4967,"61850"
4968,"27227"
4969,"64413"
4970,"57530"
4971,"88309"
4972,"23675"
4973,"68770"
4974,"31231"
4975,"29885"
4976,"20600"
4977,"44500"
4978,"15736"
4979,"40831"
4980,"78600"
4981,"G9490"
4982,"33694"
4983,"68505"
4984,"15600"
4985,"96409"
4986,"27140"
4987,"33500"
4988,"33202"
4989,"67901"
4990,"40527"
4991,"30000"
4992,"69610"
4993,"29899"
4994,"67039"
4995,"25675"
4996,"26485"
4997,"31520"
4998,"22852"
4999,"43257"
5000,"58940"
5001,"17003"
5002,"26450"
5003,"27268"
5004,"21632"
5005,"64493"
5006,"76818"
5007,"29867"
5008,"14020"
5009,"11406"
5010,"27486"
5011,"27502"
5012,"70328"
5013,"92990"
5014,"99328"
5015,"93297"
5016,"58301"
5017,"43800"
5018,"31800"
5019,"61531"
5020,"76885"
5021,"29046"
5022,"62180"
5023,"76814"
5024,"52005"
5025,"97166"
5026,"96425"
5027,"97022"
5028,"28737"
5029,"30462"
5030,"74445"
5031,"55821"
5032,"93461"
5033,"41500"
5034,"88341"
5035,"72148"
5036,"33692"
5037,"31590"
5038,"35201"
5039,"54385"
5040,"36815"
5041,"26593"
5042,"19298"
5043,"78261"
5044,"36831"
5045,"63285"
5046,"25118"
5047,"23570"
5048,"58672"
5049,"70310"
5050,"G0429"
5051,"21385"
5052,"23930"
5053,"31561"
5054,"95805"
5055,"12001"
5056,"43116"
5057,"66820"
5058,"43124"
5059,"45900"
5060,"25115"
5061,"31637"
5062,"37765"
5063,"22315"
5064,"27177"
5065,"49605"
5066,"68530"
5067,"73592"
5068,"77285"
5069,"24332"
5070,"33369"
5071,"24586"
5072,"29871"
5073,"31600"
5074,"45820"
5075,"24370"
5076,"52300"
5077,"33310"
5078,"97610"
5079,"51080"
5080,"35682"
5081,"66930"
5082,"11313"
5083,"73701"
5084,"76945"
5085,"34806"
5086,"95962"
5087,"25028"
5088,"58290"
5089,"27485"
5090,"92545"
5091,"15782"
5092,"75956"
5093,"11300"
5094,"49656"
5095,"63650"
5096,"29550"
5097,"63600"
5098,"72128"
5099,"25105"
5100,"49491"
5101,"42260"
5102,"61863"
5103,"20680"
5104,"54650"
5105,"73202"
5106,"92502"
5107,"93533"
5108,"G6002"
5109,"24330"
5110,"43645"
5111,"65780"
5112,"69915"
5113,"19350"
5114,"63281"
5115,"20205"
5116,"86325"
5117,"21310"
5118,"27501"
5119,"64719"
5120,"25924"
5121,"72191"
5122,"57061"
5123,"88106"
5124,"10060"
5125,"42425"
5126,"10140"
5127,"37618"
5128,"58760"
5129,"64784"
5130,"93291"
5131,"33777"
5132,"23921"
5133,"43760"
5134,"42830"
5135,"45341"
5136,"23106"
5137,"66179"
5138,"G0406"
5139,"52351"
5140,"27675"
5141,"96120"
5142,"22905"
5143,"54840"
5144,"33425"
5145,"55180"
5146,"61630"
5147,"45005"
5148,"88120"
5149,"90935"
5150,"76801"
5151,"42310"
5152,"35142"
5153,"50940"
5154,"93572"
5155,"39000"
5156,"64400"
5157,"55862"
5158,"27831"
5159,"42955"
5160,"51705"
5161,"46715"
5162,"11302"
5163,"26483"
5164,"50580"
5165,"55500"
5166,"72265"
5167,"79005"
5168,"99487"
5169,"49255"
5170,"47554"
5171,"58671"
5172,"66020"
5173,"65870"
5174,"29893"
5175,"60500"
5176,"93620"
5177,"55706"
5178,"68815"
5179,"69505"
5180,"47001"
5181,"70320"
5182,"96904"
5183,"42550"
5184,"66185"
5185,"21395"
5186,"52630"
5187,"53010"
5188,"67210"
5189,"22319"
5190,"88367"
5191,"28119"
5192,"99464"
5193,"G6012"
5194,"59425"
5195,"27360"
5196,"64610"
5197,"43502"
5198,"76380"
5199,"66982"
5200,"17286"
5201,"53430"
5202,"33776"
5203,"61315"
5204,"45520"
5205,"33775"
5206,"57425"
5207,"93010"
5208,"69670"
5209,"93654"
5210,"31240"
5211,"13102"
5212,"27702"
5213,"88331"
5214,"65420"
5215,"32668"
5216,"53852"
5217,"20824"
5218,"26460"
5219,"63051"
5220,"44620"
5221,"19126"
5222,"46917"
5223,"51900"
5224,"32670"
5225,"52282"
5226,"54100"
5227,"62269"
5228,"43235"
5229,"G0414"
5230,"47741"
5231,"20696"
5232,"58520"
5233,"78582"
5234,"41007"
5235,"68745"
5236,"33883"
5237,"24100"
5238,"68400"
5239,"27236"
5240,"58346"
5241,"38525"
5242,"35002"
5243,"45123"
5244,"31780"
5245,"15200"
5246,"15760"
5247,"42180"
5248,"41827"
5249,"61591"
5250,"12031"
5251,"43845"
5252,"69601"
5253,"77432"
5254,"28050"
5255,"92607"
5256,"49422"
5257,"72240"
5258,"33545"
5259,"G0422"
5260,"35647"
5261,"21086"
5262,"67036"
5263,"80500"
5264,"96571"
5265,"65775"
5266,"96152"
5267,"99342"
5268,"12052"
5269,"33214"
5270,"12018"
5271,"33519"
5272,"95873"
5273,"94762"
5274,"27080"
5275,"27125"
5276,"67028"
5277,"26123"
5278,"67027"
5279,"75885"
5280,"21160"
5281,"47740"
5282,"87207"
5283,"96402"
5284,"50382"
5285,"30545"
5286,"45308"
5287,"45332"
5288,"92287"
5289,"32440"
5290,"10080"
5291,"29440"
5292,"11641"
5293,"25695"
5294,"77085"
5295,"99477"
5296,"26770"
5297,"34825"
5298,"36002"
5299,"11976"
5300,"72074"
5301,"54401"
5302,"27781"
5303,"33414"
5304,"63103"
5305,"90837"
5306,"49020"
5307,"54800"
5308,"65205"
5309,"17262"
5310,"44372"
5311,"65800"
5312,"93784"
5313,"25660"
5314,"47802"
5315,"28420"
5316,"15274"
5317,"31571"
5318,"43191"
5319,"11046"
5320,"19288"
5321,"93321"
5322,"51600"
5323,"54230"
5324,"56632"
5325,"21335"
5326,"92285"
5327,"27078"
5328,"G0109"
5329,"28615"
5330,"54865"
5331,"93980"
5332,"94660"
5333,"26775"
5334,"54322"
5335,"74210"
5336,"31512"
5337,"44661"
5338,"33959"
5339,"46610"
5340,"61868"
5341,"69631"
5342,"72141"
5343,"49423"
5344,"21432"
5345,"72072"
5346,"24802"
5347,"67800"
5348,"37660"
5349,"92227"
5350,"25907"
5351,"26474"
5352,"27332"
5353,"33967"
5354,"15650"
5355,"32662"
5356,"31717"
5357,"33238"
5358,"61000"
